,year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state_and_year,total_man_by_state_and_year,total_woman_by_state_and_year,man_percentage_by_state_and_level,woman_percentage_by_state_and_level,rate_level,percentage_by_level_and_total_people_by_state_and_year,mean_by_state_and_level
3735,17,19,2,11512,10250,1262,5642476,4055219,1587257,89.038,10.962,2,0.204,0.209
3736,17,19,1,153142,140890,12252,5642476,4055219,1587257,92.0,8.0,2,2.714,3.275
3737,17,19,3,48702,44575,4127,5642476,4055219,1587257,91.526,8.474,1,0.863,0.858
3738,17,19,7,1333691,647520,686171,5642476,4055219,1587257,48.551,51.449,1,23.636999999999997,25.211
3739,17,19,4,827773,773856,53917,5642476,4055219,1587257,93.486,6.5139999999999985,1,14.67,14.652000000000001
3740,17,19,5,2281379,1639449,641930,5642476,4055219,1587257,71.862,28.138,1,40.431999999999995,38.613
3741,17,19,6,384299,269496,114803,5642476,4055219,1587257,70.127,29.873,2,6.811,6.21
3742,17,19,9,87648,63491,24157,5642476,4055219,1587257,72.439,27.561,0,1.5530000000000002,1.7690000000000001
3743,17,19,8,514330,465692,48638,5642476,4055219,1587257,90.543,9.457,2,9.115,9.203
3744,17,20,2,15279,15208,71,4751642,3250197,1501445,99.535,0.465,2,0.322,0.376
3745,17,20,1,2174343,1881014,293329,4751642,3250197,1501445,86.51,13.49,2,45.76,45.782
3746,17,20,3,10382,6768,3614,4751642,3250197,1501445,65.19,34.81,1,0.218,0.214
3747,17,20,7,891384,281974,609410,4751642,3250197,1501445,31.633000000000006,68.367,1,18.759,19.773
3748,17,20,4,437669,430409,7260,4751642,3250197,1501445,98.341,1.659,2,9.211,9.482999999999999
3749,17,20,5,878670,322404,556266,4751642,3250197,1501445,36.692,63.308,1,18.492,17.567
3750,17,20,6,89092,72125,16967,4751642,3250197,1501445,80.956,19.044,1,1.875,1.915
3751,17,20,9,12144,8900,3244,4751642,3250197,1501445,73.28699999999998,26.713,0,0.256,0.395
3752,17,20,8,242679,231395,11284,4751642,3250197,1501445,95.35,4.65,1,5.107,4.495
3753,17,21,2,13580,13194,386,7731637,5283234,2448403,97.158,2.842,2,0.17600000000000002,0.355
3754,17,21,1,2506184,1976707,529477,7731637,5283234,2448403,78.873,21.127,2,32.415,33.123000000000005
3755,17,21,3,32356,25902,6454,7731637,5283234,2448403,80.053,19.947,1,0.418,0.33
3756,17,21,7,1684460,708062,976398,7731637,5283234,2448403,42.035,57.965,1,21.787,23.336
3757,17,21,4,889262,868199,21063,7731637,5283234,2448403,97.631,2.369,1,11.502,10.376
3758,17,21,5,1956258,1143473,812785,7731637,5283234,2448403,58.452,41.548,1,25.302,23.941999999999997
3759,17,21,6,252992,187552,65440,7731637,5283234,2448403,74.134,25.866,1,3.272,3.321
3760,17,21,9,50077,32576,17501,7731637,5283234,2448403,65.05199999999999,34.948,0,0.648,0.722
3761,17,21,8,346468,327569,18899,7731637,5283234,2448403,94.545,5.455,2,4.481,4.496
3762,17,22,2,19913,19394,519,1971970,1442440,529530,97.394,2.6060000000000003,1,1.01,0.444
3763,17,22,1,188280,174621,13659,1971970,1442440,529530,92.745,7.255,2,9.548,11.126
3764,17,22,3,11638,10269,1369,1971970,1442440,529530,88.23700000000002,11.763,2,0.59,0.66
3765,17,22,7,415267,184468,230799,1971970,1442440,529530,44.422,55.578,1,21.058000000000003,23.373
3766,17,22,4,352534,339426,13108,1971970,1442440,529530,96.282,3.718,1,17.877,16.512999999999998
3767,17,22,5,715950,486911,229039,1971970,1442440,529530,68.009,31.991,1,36.306,34.951
3768,17,22,6,99730,78318,21412,1971970,1442440,529530,78.53,21.47,2,5.0569999999999995,4.973
3769,17,22,9,28359,18161,10198,1971970,1442440,529530,64.04,35.96,0,1.4380000000000002,1.454
3770,17,22,8,140299,130872,9427,1971970,1442440,529530,93.281,6.7189999999999985,1,7.115,6.507000000000001
3771,17,23,2,355,355,0,1421735,1013007,408728,100.0,0.0,2,0.025,0.20800000000000002
3772,17,23,1,170637,159455,11182,1421735,1013007,408728,93.447,6.553,2,12.002,12.958
3773,17,23,3,8912,7388,1524,1421735,1013007,408728,82.899,17.101,2,0.627,0.9790000000000001
3774,17,23,7,473640,212038,261602,1421735,1013007,408728,44.768,55.232,1,33.314,35.056
3775,17,23,4,279081,265761,13320,1421735,1013007,408728,95.227,4.773,1,19.63,19.268
3776,17,23,5,193026,119093,73933,1421735,1013007,408728,61.698,38.302,1,13.577,12.530999999999999
3777,17,23,6,79527,61748,17779,1421735,1013007,408728,77.64399999999998,22.356,2,5.593999999999999,4.962
3778,17,23,9,20380,10084,10296,1421735,1013007,408728,49.48,50.52,0,1.433,1.8359999999999999
3779,17,23,8,196177,177085,19092,1421735,1013007,408728,90.268,9.732,1,13.798,12.200999999999999
3780,17,24,2,21016,19552,1464,3092541,2244355,848186,93.034,6.966,2,0.68,1.008
3781,17,24,1,842997,775488,67509,3092541,2244355,848186,91.992,8.008,2,27.259,28.6
3782,17,24,3,14841,12126,2715,3092541,2244355,848186,81.706,18.294,2,0.48,0.542
3783,17,24,7,690606,280473,410133,3092541,2244355,848186,40.613,59.387,1,22.331,23.39
3784,17,24,4,392258,381587,10671,3092541,2244355,848186,97.28,2.72,1,12.684000000000001,11.08
3785,17,24,5,855780,541885,313895,3092541,2244355,848186,63.32100000000001,36.679,1,27.671999999999997,26.151999999999997
3786,17,24,6,101221,76722,24499,3092541,2244355,848186,75.797,24.203000000000007,1,3.273,3.855
3787,17,24,9,24717,15888,8829,3092541,2244355,848186,64.28,35.72,0,0.799,0.726
3788,17,24,8,149105,140634,8471,3092541,2244355,848186,94.319,5.681,1,4.821000000000001,4.646
3789,17,25,2,30606,30383,223,3211292,2240473,970819,99.271,0.7290000000000001,1,0.953,0.48
3790,17,25,1,843059,718272,124787,3211292,2240473,970819,85.198,14.802,2,26.253,29.305
3791,17,25,3,29211,24727,4484,3211292,2240473,970819,84.65,15.35,2,0.91,0.98
3792,17,25,7,887555,384492,503063,3211292,2240473,970819,43.32,56.68,1,27.639,28.925
3793,17,25,4,473900,460579,13321,3211292,2240473,970819,97.189,2.8110000000000004,1,14.757,12.665
3794,17,25,5,585370,335945,249425,3211292,2240473,970819,57.39,42.61,1,18.227999999999998,16.362000000000002
3795,17,25,6,170486,125343,45143,3211292,2240473,970819,73.521,26.479,1,5.309,5.459
3796,17,25,9,37519,19204,18315,3211292,2240473,970819,51.185,48.815,0,1.168,1.178
3797,17,25,8,153586,141528,12058,3211292,2240473,970819,92.149,7.851,1,4.783,4.648
3798,17,26,2,58768,54640,4128,3314106,2226541,1087565,92.976,7.024,2,1.7730000000000001,1.9269999999999998
3799,17,26,1,618736,503339,115397,3314106,2226541,1087565,81.35,18.65,1,18.67,17.576
3800,17,26,3,46778,41728,5050,3314106,2226541,1087565,89.204,10.796,1,1.411,1.028
3801,17,26,7,772298,348520,423778,3314106,2226541,1087565,45.128,54.872,1,23.303,26.214000000000002
3802,17,26,4,445958,435290,10668,3314106,2226541,1087565,97.608,2.392,2,13.456,13.632
3803,17,26,5,974329,522448,451881,3314106,2226541,1087565,53.621,46.379,1,29.399,28.678
3804,17,26,6,200382,152006,48376,3314106,2226541,1087565,75.858,24.142,2,6.046,5.047
3805,17,26,9,45708,33713,11995,3314106,2226541,1087565,73.757,26.243,0,1.379,1.464
3806,17,26,8,151149,134857,16292,3314106,2226541,1087565,89.221,10.779000000000002,1,4.561,4.435
3807,17,27,2,93171,75859,17312,2196339,1681934,514405,81.419,18.581,2,4.242,6.565
3808,17,27,1,578112,561770,16342,2196339,1681934,514405,97.173,2.827,2,26.322,27.438000000000002
3809,17,27,3,16361,13316,3045,2196339,1681934,514405,81.389,18.611,1,0.745,0.741
3810,17,27,7,614960,299469,315491,2196339,1681934,514405,48.697,51.303,2,27.999000000000002,27.811
3811,17,27,4,276947,268735,8212,2196339,1681934,514405,97.035,2.965,2,12.609000000000002,13.369000000000002
3812,17,27,5,322872,200548,122324,2196339,1681934,514405,62.114,37.886,1,14.7,11.908
3813,17,27,6,95786,75233,20553,2196339,1681934,514405,78.543,21.457,2,4.361000000000001,4.252
3814,17,27,9,15365,10930,4435,2196339,1681934,514405,71.13600000000002,28.864,0,0.7,0.934
3815,17,27,8,182765,176074,6691,2196339,1681934,514405,96.339,3.661,1,8.321,6.983
3816,17,28,2,42782,37917,4865,3844661,2648518,1196143,88.62799999999999,11.372,2,1.113,1.3090000000000002
3817,17,28,1,438878,413986,24892,3844661,2648518,1196143,94.328,5.6720000000000015,1,11.415,11.165
3818,17,28,3,50819,43553,7266,3844661,2648518,1196143,85.70200000000001,14.298,1,1.3219999999999998,1.031
3819,17,28,7,975913,428406,547507,3844661,2648518,1196143,43.898,56.102,1,25.384,27.275
3820,17,28,4,484121,469537,14584,3844661,2648518,1196143,96.988,3.012,2,12.592,13.854000000000001
3821,17,28,5,1291685,803165,488520,3844661,2648518,1196143,62.18,37.82,1,33.597,31.469
3822,17,28,6,136002,96094,39908,3844661,2648518,1196143,70.656,29.344,1,3.537,3.992
3823,17,28,9,47964,29741,18223,3844661,2648518,1196143,62.007,37.993,0,1.248,1.403
3824,17,28,8,376497,326119,50378,3844661,2648518,1196143,86.619,13.380999999999998,1,9.793,8.503
3825,17,29,2,1231,1231,0,1523745,1036372,487373,100.0,0.0,2,0.081,0.086
3826,17,29,1,233609,210074,23535,1523745,1036372,487373,89.925,10.075,2,15.331,20.099
3827,17,29,3,2857,1840,1017,1523745,1036372,487373,64.403,35.597,2,0.187,0.28
3828,17,29,7,364010,154016,209994,1523745,1036372,487373,42.31100000000001,57.68899999999999,2,23.889,23.816
3829,17,29,4,226314,221898,4416,1523745,1036372,487373,98.049,1.951,1,14.852,13.589
3830,17,29,5,583695,347230,236465,1523745,1036372,487373,59.488,40.512,1,38.306999999999995,35.013000000000005
3831,17,29,6,44292,37545,6747,1523745,1036372,487373,84.76700000000002,15.233,2,2.907,2.356
3832,17,29,9,5648,3264,2384,1523745,1036372,487373,57.79,42.21,0,0.371,0.466
3833,17,29,8,62089,59274,2815,1523745,1036372,487373,95.466,4.534,2,4.075,4.295
3834,17,30,2,51389,49075,2314,8274585,6460794,1813791,95.497,4.503,2,0.621,1.198
3835,17,30,1,3139769,2943667,196102,8274585,6460794,1813791,93.754,6.246,1,37.945,36.419000000000004
3836,17,30,3,86555,75936,10619,8274585,6460794,1813791,87.73200000000001,12.268,1,1.046,0.835
3837,17,30,7,1957947,803853,1154094,8274585,6460794,1813791,41.056,58.944,1,23.662,24.254
3838,17,30,4,1083358,1065987,17371,8274585,6460794,1813791,98.397,1.6030000000000002,1,13.093,12.783
3839,17,30,5,1056548,759811,296737,8274585,6460794,1813791,71.914,28.086,2,12.769,14.568
3840,17,30,6,307240,244023,63217,8274585,6460794,1813791,79.42399999999998,20.576,2,3.713,2.8710000000000004
3841,17,30,9,60740,26408,34332,8274585,6460794,1813791,43.477,56.523,0,0.7340000000000001,0.753
3842,17,30,8,531039,492034,39005,8274585,6460794,1813791,92.655,7.345,1,6.417999999999999,6.32
3843,17,31,2,6418,5692,726,2437421,1659422,777999,88.68799999999997,11.312,0,0.263,0.263
3844,17,31,1,448011,425648,22363,2437421,1659422,777999,95.008,4.992,2,18.381,18.552
3845,17,31,3,20775,17380,3395,2437421,1659422,777999,83.65799999999999,16.342,1,0.852,0.757
3846,17,31,7,554789,246833,307956,2437421,1659422,777999,44.49100000000001,55.50899999999999,1,22.761,23.784000000000002
3847,17,31,4,356619,340975,15644,2437421,1659422,777999,95.613,4.387,1,14.630999999999998,14.565999999999999
3848,17,31,5,747927,371166,376761,2437421,1659422,777999,49.62600000000001,50.374,1,30.685,29.831
3849,17,31,6,118574,86971,31603,2437421,1659422,777999,73.347,26.653,2,4.865,4.859
3850,17,31,9,36254,26344,9910,2437421,1659422,777999,72.665,27.335,0,1.4869999999999999,1.1640000000000001
3851,17,31,8,148054,138413,9641,2437421,1659422,777999,93.488,6.5120000000000005,2,6.074,6.224
3852,17,32,2,44456,43168,1288,1695298,1245738,449560,97.103,2.897,1,2.622,2.092
3853,17,32,1,572445,499815,72630,1695298,1245738,449560,87.31200000000003,12.688,2,33.766999999999996,38.204
3854,17,32,3,5240,4415,825,1695298,1245738,449560,84.256,15.744000000000002,2,0.309,0.364
3855,17,32,7,395262,160475,234787,1695298,1245738,449560,40.6,59.4,1,23.315,25.084
3856,17,32,4,261497,254871,6626,1695298,1245738,449560,97.466,2.5340000000000003,1,15.425,13.07
3857,17,32,5,296773,183431,113342,1695298,1245738,449560,61.809,38.191,1,17.506,15.114
3858,17,32,6,66720,54728,11992,1695298,1245738,449560,82.02600000000002,17.974,2,3.9360000000000004,3.071
3859,17,32,9,11133,7391,3742,1695298,1245738,449560,66.388,33.611999999999995,0,0.657,0.615
3860,17,32,8,41772,37444,4328,1695298,1245738,449560,89.639,10.361,1,2.464,2.387
3861,18,1,2,8957,8777,180,1377580,973900,403680,97.99,2.01,1,0.65,0.48200000000000004
3862,18,1,1,111973,104423,7550,1377580,973900,403680,93.257,6.7429999999999986,2,8.128,9.703
3863,18,1,3,7216,4706,2510,1377580,973900,403680,65.21600000000001,34.784,2,0.524,0.57
3864,18,1,7,326931,154255,172676,1377580,973900,403680,47.183,52.817,1,23.732,27.153000000000002
3865,18,1,4,182576,173969,8607,1377580,973900,403680,95.286,4.714,1,13.253,13.133
3866,18,1,5,562894,381035,181859,1377580,973900,403680,67.692,32.308,1,40.861,36.571
3867,18,1,6,76321,57183,19138,1377580,973900,403680,74.92399999999998,25.076,2,5.54,5.202999999999999
3868,18,1,9,15219,8499,6720,1377580,973900,403680,55.845,44.155,0,1.105,1.133
3869,18,1,8,85493,81053,4440,1377580,973900,403680,94.807,5.193,1,6.206,6.0520000000000005
3870,18,2,2,3429,3429,0,3999503,2575105,1424398,100.0,0.0,2,0.086,0.147
3871,18,2,1,299611,214993,84618,3999503,2575105,1424398,71.757,28.243,2,7.4910000000000005,9.408
3872,18,2,3,21251,18479,2772,3999503,2575105,1424398,86.956,13.044,2,0.531,1.013
3873,18,2,7,1062984,507081,555903,3999503,2575105,1424398,47.70399999999999,52.29600000000001,1,26.578000000000003,28.693
3874,18,2,4,459737,441012,18725,3999503,2575105,1424398,95.927,4.073,2,11.495,12.104000000000001
3875,18,2,5,1627538,970662,656876,3999503,2575105,1424398,59.64,40.36,1,40.694,37.242
3876,18,2,6,187466,120588,66878,3999503,2575105,1424398,64.325,35.675,2,4.687,3.951
3877,18,2,9,44669,29770,14899,3999503,2575105,1424398,66.646,33.354,0,1.117,1.246
3878,18,2,8,292818,269091,23727,3999503,2575105,1424398,91.897,8.103,1,7.321000000000001,6.196000000000001
3879,18,3,2,21068,18568,2500,772359,546013,226346,88.134,11.866,1,2.728,1.746
3880,18,3,1,103328,84241,19087,772359,546013,226346,81.528,18.472,2,13.378,17.585
3881,18,3,3,12676,10543,2133,772359,546013,226346,83.17299999999999,16.827,2,1.641,2.149
3882,18,3,7,238576,106033,132543,772359,546013,226346,44.444,55.556,1,30.889,31.247
3883,18,3,4,177663,166038,11625,772359,546013,226346,93.457,6.542999999999998,1,23.003,20.465999999999998
3884,18,3,5,101897,66918,34979,772359,546013,226346,65.672,34.328,1,13.193,12.94
3885,18,3,6,43760,32899,10861,772359,546013,226346,75.181,24.819000000000006,2,5.666,5.093999999999999
3886,18,3,9,11347,6436,4911,772359,546013,226346,56.72,43.28,0,1.469,1.524
3887,18,3,8,62044,54337,7707,772359,546013,226346,87.57799999999997,12.422,1,8.033,7.25
3888,18,4,2,30214,21870,8344,1015999,737196,278803,72.384,27.616,2,2.9739999999999998,3.4410000000000003
3889,18,4,1,341841,322472,19369,1015999,737196,278803,94.334,5.666,1,33.646,31.868000000000002
3890,18,4,3,4467,3636,831,1015999,737196,278803,81.39699999999998,18.603,2,0.44,0.608
3891,18,4,7,260720,106098,154622,1015999,737196,278803,40.694,59.306,2,25.660999999999998,24.63
3892,18,4,4,138038,130623,7415,1015999,737196,278803,94.628,5.372000000000001,2,13.585999999999999,15.248
3893,18,4,5,149444,73113,76331,1015999,737196,278803,48.923,51.077,2,14.709000000000001,15.047
3894,18,4,6,28909,23215,5694,1015999,737196,278803,80.304,19.696,2,2.845,2.478
3895,18,4,9,10116,7036,3080,1015999,737196,278803,69.553,30.447,0,0.996,1.024
3896,18,4,8,52250,49133,3117,1015999,737196,278803,94.034,5.966,2,5.143,5.6579999999999995
3897,18,5,2,12608,12223,385,5593013,4589325,1003688,96.946,3.054,1,0.225,0.203
3898,18,5,1,3099858,2990410,109448,5593013,4589325,1003688,96.469,3.531,1,55.424,53.291000000000004
3899,18,5,3,17897,15058,2839,5593013,4589325,1003688,84.137,15.863,2,0.32,0.42200000000000004
3900,18,5,7,943155,348494,594661,5593013,4589325,1003688,36.95,63.05,1,16.863,18.884
3901,18,5,4,514164,502727,11437,5593013,4589325,1003688,97.776,2.224,2,9.193,9.266
3902,18,5,5,541488,302280,239208,5593013,4589325,1003688,55.824,44.176,2,9.682,10.409
3903,18,5,6,151468,124891,26577,5593013,4589325,1003688,82.454,17.546,2,2.708,2.622
3904,18,5,9,24439,13081,11358,5593013,4589325,1003688,53.525,46.475,0,0.43700000000000006,0.386
3905,18,5,8,287936,280161,7775,5593013,4589325,1003688,97.3,2.7,1,5.148,4.518
3906,18,6,2,67534,65549,1985,4500943,2976493,1524450,97.061,2.939,1,1.5,0.9690000000000001
3907,18,6,1,540803,476562,64241,4500943,2976493,1524450,88.12100000000002,11.879,2,12.015,14.63
3908,18,6,3,43646,37605,6041,4500943,2976493,1524450,86.15899999999998,13.841,1,0.97,0.848
3909,18,6,7,982411,481229,501182,4500943,2976493,1524450,48.984,51.01600000000001,1,21.826999999999998,24.111
3910,18,6,4,434376,415676,18700,4500943,2976493,1524450,95.695,4.305,2,9.651,11.259
3911,18,6,5,1969661,1132938,836723,4500943,2976493,1524450,57.519,42.481,1,43.761,38.881
3912,18,6,6,178190,127562,50628,4500943,2976493,1524450,71.58800000000002,28.412,2,3.9589999999999996,3.613
3913,18,6,9,54161,31811,22350,4500943,2976493,1524450,58.734,41.26600000000001,0,1.203,1.3430000000000002
3914,18,6,8,230161,207561,22600,4500943,2976493,1524450,90.181,9.819,1,5.114,4.346
3915,18,7,2,4214,3442,772,7713836,5010630,2703206,81.68,18.32,2,0.055,0.094
3916,18,7,1,63949,58467,5482,7713836,5010630,2703206,91.428,8.572000000000001,2,0.8290000000000001,1.018
3917,18,7,3,57115,38123,18992,7713836,5010630,2703206,66.748,33.251999999999995,2,0.74,0.813
3918,18,7,7,2920357,1483950,1436407,7713836,5010630,2703206,50.81399999999999,49.18600000000001,1,37.859,37.917
3919,18,7,4,923210,828721,94489,7713836,5010630,2703206,89.765,10.235,1,11.968,11.503
3920,18,7,5,1772865,1068295,704570,7713836,5010630,2703206,60.258,39.742,2,22.983,25.005
3921,18,7,6,508574,332635,175939,7713836,5010630,2703206,65.405,34.595,2,6.593,6.537999999999999
3922,18,7,9,385713,236693,149020,7713836,5010630,2703206,61.365,38.635,0,5.0,4.6080000000000005
3923,18,7,8,1077839,960304,117535,7713836,5010630,2703206,89.095,10.905,1,13.972999999999999,12.504000000000001
3924,18,8,2,66370,63368,3002,3518370,2492980,1025390,95.477,4.523,2,1.886,1.9569999999999999
3925,18,8,1,223432,203969,19463,3518370,2492980,1025390,91.289,8.711,2,6.35,7.726
3926,18,8,3,22957,20791,2166,3518370,2492980,1025390,90.565,9.435,2,0.652,0.6990000000000001
3927,18,8,7,761499,343768,417731,3518370,2492980,1025390,45.144,54.856,1,21.644000000000002,24.808000000000003
3928,18,8,4,431464,416825,14639,3518370,2492980,1025390,96.607,3.393,2,12.263,12.539000000000001
3929,18,8,5,1608413,1105919,502494,3518370,2492980,1025390,68.758,31.242,1,45.715,40.069
3930,18,8,6,144123,108869,35254,3518370,2492980,1025390,75.539,24.461,1,4.096,4.703
3931,18,8,9,26973,15183,11790,3518370,2492980,1025390,56.29,43.71,0,0.767,1.236
3932,18,8,8,233139,214288,18851,3518370,2492980,1025390,91.914,8.086,1,6.626,6.265
3933,18,9,2,11370,10211,1159,840607,566776,273831,89.807,10.193,2,1.3530000000000002,1.4809999999999999
3934,18,9,1,175622,144455,31167,840607,566776,273831,82.25299999999999,17.747,2,20.892,21.688000000000002
3935,18,9,3,8424,6767,1657,840607,566776,273831,80.33,19.67,2,1.002,1.1640000000000001
3936,18,9,7,220057,84752,135305,840607,566776,273831,38.514,61.486,1,26.178,27.491
3937,18,9,4,111800,106118,5682,840607,566776,273831,94.918,5.082,2,13.3,14.988
3938,18,9,5,141107,77290,63817,840607,566776,273831,54.774,45.226000000000006,1,16.785999999999998,15.36
3939,18,9,6,44909,32746,12163,840607,566776,273831,72.916,27.084,2,5.3420000000000005,4.998
3940,18,9,9,8784,5429,3355,840607,566776,273831,61.806,38.194,0,1.045,1.406
3941,18,9,8,118534,99008,19526,840607,566776,273831,83.527,16.473,1,14.100999999999999,11.423
3942,18,10,2,49359,43203,6156,1968808,1423327,545481,87.52799999999998,12.472,2,2.5069999999999997,2.742
3943,18,10,1,414842,396978,17864,1968808,1423327,545481,95.694,4.306,2,21.070999999999998,24.413
3944,18,10,3,10396,6868,3528,1968808,1423327,545481,66.064,33.936,2,0.528,0.632
3945,18,10,7,505109,209794,295315,1968808,1423327,545481,41.534,58.466,2,25.656,24.853
3946,18,10,4,285651,277081,8570,1968808,1423327,545481,97.0,3.0,1,14.509,12.53
3947,18,10,5,512530,328005,184525,1968808,1423327,545481,63.997,36.003,1,26.033,24.160999999999998
3948,18,10,6,66480,51148,15332,1968808,1423327,545481,76.937,23.063,2,3.377,3.373
3949,18,10,9,17581,10456,7125,1968808,1423327,545481,59.473,40.527,0,0.893,0.8140000000000001
3950,18,10,8,106860,99794,7066,1968808,1423327,545481,93.388,6.612,2,5.428,6.482
3951,18,11,2,56036,56036,0,18380519,12880799,5499720,100.0,0.0,1,0.305,0.177
